id,facility_id,medicine_id,order_date,expected_delivery_date,actual_delivery_date,quantity,status
ord_fac_0005_med_isoniazid_0005,fac_0005,med_isoniazid,2026-06-30,2026-07-07,2026-07-17,99.7,delayed
ord_fac_0005_med_isoniazid_0006,fac_0005,med_isoniazid,2026-07-21,2026-07-26,2026-08-02,105.1,delayed
ord_fac_0005_med_isoniazid_0007,fac_0005,med_isoniazid,2026-08-11,2026-08-18,2026-08-18,77.1,delivered
ord_fac_0005_med_isoniazid_0008,fac_0005,med_isoniazid,2026-09-01,2026-09-10,2026-09-10,110.9,delivered
ord_fac_0006_med_amoxicillin_0000,fac_0006,med_amoxicillin,2026-03-17,2026-03-24,2026-03-24,262.8,delivered
ord_fac_0006_med_amoxicillin_0001,fac_0006,med_amoxicillin,2026-04-07,2026-04-11,2026-04-11,340.2,delivered
ord_fac_0006_med_amoxicillin_0002,fac_0006,med_amoxicillin,2026-04-28,2026-05-07,2026-05-07,273.4,delivered
ord_fac_0006_med_amoxicillin_0003,fac_0006,med_amoxicillin,2026-05-19,2026-05-29,2026-05-29,303.2,delivered
ord_fac_0006_med_amoxicillin_0004,fac_0006,med_amoxicillin,2026-06-09,2026-06-14,2026-06-21,355.3,delayed
ord_fac_0006_med_amoxicillin_0005,fac_0006,med_amoxicillin,2026-06-30,2026-07-06,2026-07-06,309.8,delivered
ord_fac_0006_med_amoxicillin_0006,fac_0006,med_amoxicillin,2026-07-21,2026-07-28,2026-07-28,328.4,delivered
ord_fac_0006_med_amoxicillin_0007,fac_0006,med_amoxicillin,2026-08-11,2026-08-19,2026-08-23,252.5,delayed
ord_fac_0006_med_amoxicillin_0008,fac_0006,med_amoxicillin,2026-09-01,2026-09-08,2026-09-08,279.6,delivered
ord_fac_0006_med_paracetamol_0000,fac_0006,med_paracetamol,2026-03-17,2026-03-24,2026-03-24,322.4,delivered
ord_fac_0006_med_paracetamol_0001,fac_0006,med_paracetamol,2026-04-07,2026-04-16,2026-04-25,272.9,delayed
ord_fac_0006_med_paracetamol_0002,fac_0006,med_paracetamol,2026-04-28,2026-05-06,2026-05-05,272.0,delivered
ord_fac_0006_med_paracetamol_0003,fac_0006,med_paracetamol,2026-05-19,2026-05-22,2026-05-22,385.0,delivered
ord_fac_0006_med_paracetamol_0004,fac_0006,med_paracetamol,2026-06-09,2026-06-13,2026-06-13,329.0,delivered
ord_fac_0006_med_paracetamol_0005,fac_0006,med_paracetamol,2026-06-30,2026-07-06,2026-07-06,311.0,delivered
ord_fac_0006_med_paracetamol_0006,fac_0006,med_paracetamol,2026-07-21,2026-07-25,2026-07-25,321.1,delivered
ord_fac_0006_med_paracetamol_0007,fac_0006,med_paracetamol,2026-08-11,2026-08-13,2026-08-13,369.3,delivered
ord_fac_0006_med_paracetamol_0008,fac_0006,med_paracetamol,2026-09-01,2026-09-05,2026-09-05,312.5,delivered
ord_fac_0006_med_oral_rehydration_salts_0000,fac_0006,med_oral_rehydration_salts,2026-03-17,2026-03-25,2026-03-25,312.8,delivered
ord_fac_0006_med_oral_rehydration_salts_0001,fac_0006,med_oral_rehydration_salts,2026-04-07,2026-04-14,2026-04-14,282.1,delivered
ord_fac_0006_med_oral_rehydration_salts_0002,fac_0006,med_oral_rehydration_salts,2026-04-28,2026-05-03,2026-05-13,353.8,delayed
ord_fac_0006_med_oral_rehydration_salts_0003,fac_0006,med_oral_rehydration_salts,2026-05-19,2026-05-23,2026-05-23,376.4,delivered
ord_fac_0006_med_oral_rehydration_salts_0004,fac_0006,med_oral_rehydration_salts,2026-06-09,2026-06-17,2026-06-17,298.4,delivered
ord_fac_0006_med_oral_rehydration_salts_0005,fac_0006,med_oral_rehydration_salts,2026-06-30,2026-07-06,2026-07-05,374.3,delivered
ord_fac_0006_med_oral_rehydration_salts_0006,fac_0006,med_oral_rehydration_salts,2026-07-21,2026-07-28,2026-08-04,385.8,delayed
ord_fac_0006_med_oral_rehydration_salts_0007,fac_0006,med_oral_rehydration_salts,2026-08-11,2026-08-16,2026-08-16,346.6,delivered
ord_fac_0006_med_oral_rehydration_salts_0008,fac_0006,med_oral_rehydration_salts,2026-09-01,2026-09-06,2026-09-06,329.2,delivered
ord_fac_0006_med_insulin_0000,fac_0006,med_insulin,2026-03-17,2026-03-26,2026-03-26,370.0,delivered
ord_fac_0006_med_insulin_0001,fac_0006,med_insulin,2026-04-07,2026-04-16,2026-04-22,296.5,delayed
ord_fac_0006_med_insulin_0002,fac_0006,med_insulin,2026-04-28,2026-05-05,2026-05-04,346.4,delivered
ord_fac_0006_med_insulin_0003,fac_0006,med_insulin,2026-05-19,2026-05-27,2026-05-27,382.6,delivered
ord_fac_0006_med_insulin_0004,fac_0006,med_insulin,2026-06-09,2026-06-16,2026-06-16,281.8,delivered
ord_fac_0006_med_insulin_0005,fac_0006,med_insulin,2026-06-30,2026-07-07,2026-07-08,349.1,delivered
ord_fac_0006_med_insulin_0006,fac_0006,med_insulin,2026-07-21,2026-07-23,2026-07-23,268.6,delivered
ord_fac_0006_med_insulin_0007,fac_0006,med_insulin,2026-08-11,2026-08-17,2026-08-17,378.4,delivered
ord_fac_0006_med_insulin_0008,fac_0006,med_insulin,2026-09-01,2026-09-10,2026-09-10,301.6,delivered
ord_fac_0006_med_salbutamol_0000,fac_0006,med_salbutamol,2026-03-17,2026-03-26,2026-03-26,233.4,delivered
ord_fac_0006_med_salbutamol_0001,fac_0006,med_salbutamol,2026-04-07,2026-04-20,2026-04-21,269.7,delivered
ord_fac_0006_med_salbutamol_0002,fac_0006,med_salbutamol,2026-04-28,2026-05-05,2026-05-05,249.1,delivered
ord_fac_0006_med_salbutamol_0003,fac_0006,med_salbutamol,2026-05-19,2026-05-25,2026-05-25,265.8,delivered
ord_fac_0006_med_salbutamol_0004,fac_0006,med_salbutamol,2026-06-09,2026-06-16,2026-06-16,273.9,delivered
ord_fac_0006_med_salbutamol_0005,fac_0006,med_salbutamol,2026-06-30,2026-07-05,2026-07-05,215.1,delivered
ord_fac_0006_med_salbutamol_0006,fac_0006,med_salbutamol,2026-07-21,2026-07-24,2026-07-24,263.0,delivered
ord_fac_0006_med_salbutamol_0007,fac_0006,med_salbutamol,2026-08-11,2026-08-15,2026-08-16,271.5,delivered
ord_fac_0006_med_salbutamol_0008,fac_0006,med_salbutamol,2026-09-01,2026-09-07,2026-09-07,209.4,delivered
ord_fac_0006_med_ciprofloxacin_0000,fac_0006,med_ciprofloxacin,2026-03-17,2026-03-24,2026-03-27,297.3,delayed
ord_fac_0006_med_ciprofloxacin_0001,fac_0006,med_ciprofloxacin,2026-04-07,2026-04-12,2026-04-12,388.0,delivered
ord_fac_0006_med_ciprofloxacin_0002,fac_0006,med_ciprofloxacin,2026-04-28,2026-05-09,2026-05-17,356.0,delayed
ord_fac_0006_med_ciprofloxacin_0003,fac_0006,med_ciprofloxacin,2026-05-19,2026-05-26,2026-05-27,346.4,delivered
ord_fac_0006_med_ciprofloxacin_0004,fac_0006,med_ciprofloxacin,2026-06-09,2026-06-16,2026-06-16,306.9,delivered
ord_fac_0006_med_ciprofloxacin_0005,fac_0006,med_ciprofloxacin,2026-06-30,2026-07-04,2026-07-04,349.7,delivered
ord_fac_0006_med_ciprofloxacin_0006,fac_0006,med_ciprofloxacin,2026-07-21,2026-07-28,2026-07-28,272.6,delivered
ord_fac_0006_med_ciprofloxacin_0007,fac_0006,med_ciprofloxacin,2026-08-11,2026-08-12,2026-08-12,380.5,delivered
ord_fac_0006_med_ciprofloxacin_0008,fac_0006,med_ciprofloxacin,2026-09-01,2026-09-11,2026-09-11,328.9,delivered
ord_fac_0006_med_diazepam_0000,fac_0006,med_diazepam,2026-03-17,2026-03-22,2026-03-22,171.4,delivered
ord_fac_0006_med_diazepam_0001,fac_0006,med_diazepam,2026-04-07,2026-04-13,2026-04-14,199.7,delivered
ord_fac_0006_med_diazepam_0002,fac_0006,med_diazepam,2026-04-28,2026-05-05,2026-05-05,146.4,delivered
ord_fac_0006_med_diazepam_0003,fac_0006,med_diazepam,2026-05-19,2026-05-27,2026-05-27,205.1,delivered
ord_fac_0006_med_diazepam_0004,fac_0006,med_diazepam,2026-06-09,2026-06-18,2026-06-17,206.7,delivered
ord_fac_0006_med_diazepam_0005,fac_0006,med_diazepam,2026-06-30,2026-07-05,2026-07-06,175.1,delivered
ord_fac_0006_med_diazepam_0006,fac_0006,med_diazepam,2026-07-21,2026-07-26,2026-07-26,208.9,delivered
ord_fac_0006_med_diazepam_0007,fac_0006,med_diazepam,2026-08-11,2026-08-17,2026-08-17,153.9,delivered
ord_fac_0006_med_diazepam_0008,fac_0006,med_diazepam,2026-09-01,2026-09-07,2026-09-08,157.6,delivered
ord_fac_0006_med_folic_acid_0000,fac_0006,med_folic_acid,2026-03-17,2026-03-25,2026-03-25,425.9,delivered
ord_fac_0006_med_folic_acid_0001,fac_0006,med_folic_acid,2026-04-07,2026-04-14,2026-04-20,388.4,delayed
ord_fac_0006_med_folic_acid_0002,fac_0006,med_folic_acid,2026-04-28,2026-05-02,2026-05-02,449.6,delivered
ord_fac_0006_med_folic_acid_0003,fac_0006,med_folic_acid,2026-05-19,2026-05-25,2026-05-25,369.3,delivered
ord_fac_0006_med_folic_acid_0004,fac_0006,med_folic_acid,2026-06-09,2026-06-18,2026-06-19,455.5,delivered
ord_fac_0006_med_folic_acid_0005,fac_0006,med_folic_acid,2026-06-30,2026-07-05,2026-07-05,366.1,delivered
ord_fac_0006_med_folic_acid_0006,fac_0006,med_folic_acid,2026-07-21,2026-07-29,2026-07-29,320.7,delivered
ord_fac_0006_med_folic_acid_0007,fac_0006,med_folic_acid,2026-08-11,2026-08-16,2026-08-20,434.7,delayed
ord_fac_0006_med_folic_acid_0008,fac_0006,med_folic_acid,2026-09-01,2026-09-06,2026-09-06,439.2,delivered
ord_fac_0006_med_artesunate_0000,fac_0006,med_artesunate,2026-03-17,2026-03-20,2026-03-20,469.1,delivered
ord_fac_0006_med_artesunate_0001,fac_0006,med_artesunate,2026-04-07,2026-04-15,2026-04-15,504.0,delivered
ord_fac_0006_med_artesunate_0002,fac_0006,med_artesunate,2026-04-28,2026-05-03,2026-05-03,565.5,delivered
ord_fac_0006_med_artesunate_0003,fac_0006,med_artesunate,2026-05-19,2026-05-26,2026-05-26,432.0,delivered
ord_fac_0006_med_artesunate_0004,fac_0006,med_artesunate,2026-06-09,2026-06-17,2026-06-16,485.4,delivered
ord_fac_0006_med_artesunate_0005,fac_0006,med_artesunate,2026-06-30,2026-07-05,2026-07-04,462.2,delivered
ord_fac_0006_med_artesunate_0006,fac_0006,med_artesunate,2026-07-21,2026-07-26,2026-07-26,399.1,delivered
ord_fac_0006_med_artesunate_0007,fac_0006,med_artesunate,2026-08-11,2026-08-16,2026-08-24,579.4,delayed
ord_fac_0006_med_artesunate_0008,fac_0006,med_artesunate,2026-09-01,2026-09-06,2026-09-06,441.2,delivered
ord_fac_0006_med_oxytocin_0000,fac_0006,med_oxytocin,2026-03-17,2026-03-23,2026-03-24,282.6,delivered
ord_fac_0006_med_oxytocin_0001,fac_0006,med_oxytocin,2026-04-07,2026-04-18,2026-04-18,324.8,delivered
ord_fac_0006_med_oxytocin_0002,fac_0006,med_oxytocin,2026-04-28,2026-05-07,2026-05-07,265.1,delivered
ord_fac_0006_med_oxytocin_0003,fac_0006,med_oxytocin,2026-05-19,2026-05-31,2026-06-01,336.6,delivered
ord_fac_0006_med_oxytocin_0004,fac_0006,med_oxytocin,2026-06-09,2026-06-16,2026-06-16,296.6,delivered
ord_fac_0006_med_oxytocin_0005,fac_0006,med_oxytocin,2026-06-30,2026-07-06,2026-07-06,299.5,delivered
ord_fac_0006_med_oxytocin_0006,fac_0006,med_oxytocin,2026-07-21,2026-07-30,2026-07-30,254.4,delivered
ord_fac_0006_med_oxytocin_0007,fac_0006,med_oxytocin,2026-08-11,2026-08-15,2026-08-21,331.7,delayed
ord_fac_0006_med_oxytocin_0008,fac_0006,med_oxytocin,2026-09-01,2026-09-06,2026-09-06,344.3,delivered
ord_fac_0006_med_ringer_s_lactate_0000,fac_0006,med_ringer_s_lactate,2026-03-17,2026-03-26,2026-03-26,337.1,delivered
ord_fac_0006_med_ringer_s_lactate_0001,fac_0006,med_ringer_s_lactate,2026-04-07,2026-04-11,2026-04-11,343.2,delivered
ord_fac_0006_med_ringer_s_lactate_0002,fac_0006,med_ringer_s_lactate,2026-04-28,2026-05-06,2026-05-06,329.3,delivered
ord_fac_0006_med_ringer_s_lactate_0003,fac_0006,med_ringer_s_lactate,2026-05-19,2026-05-25,2026-05-25,399.3,delivered
ord_fac_0006_med_ringer_s_lactate_0004,fac_0006,med_ringer_s_lactate,2026-06-09,2026-06-14,2026-06-13,381.0,delivered
ord_fac_0006_med_ringer_s_lactate_0005,fac_0006,med_ringer_s_lactate,2026-06-30,2026-07-09,2026-07-09,422.5,delivered
ord_fac_0006_med_ringer_s_lactate_0006,fac_0006,med_ringer_s_lactate,2026-07-21,2026-07-29,2026-07-31,311.0,delayed
ord_fac_0006_med_ringer_s_lactate_0007,fac_0006,med_ringer_s_lactate,2026-08-11,2026-08-18,2026-08-18,393.9,delivered
ord_fac_0006_med_ringer_s_lactate_0008,fac_0006,med_ringer_s_lactate,2026-09-01,2026-09-10,2026-09-10,344.8,delivered
ord_fac_0006_med_isoniazid_0000,fac_0006,med_isoniazid,2026-03-17,2026-03-24,2026-03-24,446.2,delivered
ord_fac_0006_med_isoniazid_0001,fac_0006,med_isoniazid,2026-04-07,2026-04-16,2026-04-16,518.5,delivered
ord_fac_0006_med_isoniazid_0002,fac_0006,med_isoniazid,2026-04-28,2026-05-08,2026-05-08,412.1,delivered
ord_fac_0006_med_isoniazid_0003,fac_0006,med_isoniazid,2026-05-19,2026-05-26,2026-05-26,410.3,delivered
ord_fac_0006_med_isoniazid_0004,fac_0006,med_isoniazid,2026-06-09,2026-06-15,2026-06-15,510.3,delivered
ord_fac_0006_med_isoniazid_0005,fac_0006,med_isoniazid,2026-06-30,2026-07-07,2026-07-07,430.6,delivered
ord_fac_0006_med_isoniazid_0006,fac_0006,med_isoniazid,2026-07-21,2026-07-27,2026-07-27,374.7,delivered
ord_fac_0006_med_isoniazid_0007,fac_0006,med_isoniazid,2026-08-11,2026-08-21,2026-08-21,369.6,delivered
ord_fac_0006_med_isoniazid_0008,fac_0006,med_isoniazid,2026-09-01,2026-09-09,2026-09-12,547.1,delayed
ord_fac_0007_med_amoxicillin_0000,fac_0007,med_amoxicillin,2026-03-17,2026-03-26,2026-03-26,89.0,delivered
ord_fac_0007_med_amoxicillin_0001,fac_0007,med_amoxicillin,2026-04-07,2026-04-11,2026-04-12,69.6,delivered
ord_fac_0007_med_amoxicillin_0002,fac_0007,med_amoxicillin,2026-04-28,2026-05-05,2026-05-05,71.8,delivered
ord_fac_0007_med_amoxicillin_0003,fac_0007,med_amoxicillin,2026-05-19,2026-05-27,2026-05-26,80.1,delivered
ord_fac_0007_med_amoxicillin_0004,fac_0007,med_amoxicillin,2026-06-09,2026-06-15,2026-06-16,77.4,delivered
ord_fac_0007_med_amoxicillin_0005,fac_0007,med_amoxicillin,2026-06-30,2026-07-05,2026-07-06,60.9,delivered
ord_fac_0007_med_amoxicillin_0006,fac_0007,med_amoxicillin,2026-07-21,2026-07-28,2026-07-28,67.3,delivered
ord_fac_0007_med_amoxicillin_0007,fac_0007,med_amoxicillin,2026-08-11,2026-08-18,2026-08-18,63.6,delivered
ord_fac_0007_med_amoxicillin_0008,fac_0007,med_amoxicillin,2026-09-01,2026-09-07,2026-09-08,84.7,delivered
ord_fac_0007_med_paracetamol_0000,fac_0007,med_paracetamol,2026-03-17,2026-03-25,2026-03-25,130.9,delivered
ord_fac_0007_med_paracetamol_0001,fac_0007,med_paracetamol,2026-04-07,2026-04-17,2026-04-17,111.8,delivered
ord_fac_0007_med_paracetamol_0002,fac_0007,med_paracetamol,2026-04-28,2026-05-03,2026-05-03,107.2,delivered
ord_fac_0007_med_paracetamol_0003,fac_0007,med_paracetamol,2026-05-19,2026-05-27,2026-05-27,141.9,delivered
ord_fac_0007_med_paracetamol_0004,fac_0007,med_paracetamol,2026-06-09,2026-06-14,2026-06-14,141.6,delivered
ord_fac_0007_med_paracetamol_0005,fac_0007,med_paracetamol,2026-06-30,2026-07-07,2026-07-07,129.6,delivered
ord_fac_0007_med_paracetamol_0006,fac_0007,med_paracetamol,2026-07-21,2026-07-31,2026-07-31,109.2,delivered
ord_fac_0007_med_paracetamol_0007,fac_0007,med_paracetamol,2026-08-11,2026-08-21,2026-08-21,115.8,delivered
ord_fac_0007_med_paracetamol_0008,fac_0007,med_paracetamol,2026-09-01,2026-09-08,2026-09-08,144.2,delivered
ord_fac_0007_med_oral_rehydration_salts_0000,fac_0007,med_oral_rehydration_salts,2026-03-17,2026-03-24,2026-03-24,111.4,delivered
ord_fac_0007_med_oral_rehydration_salts_0001,fac_0007,med_oral_rehydration_salts,2026-04-07,2026-04-14,2026-04-14,115.2,delivered
ord_fac_0007_med_oral_rehydration_salts_0002,fac_0007,med_oral_rehydration_salts,2026-04-28,2026-05-07,2026-05-06,127.4,delivered
ord_fac_0007_med_oral_rehydration_salts_0003,fac_0007,med_oral_rehydration_salts,2026-05-19,2026-05-25,2026-05-25,116.9,delivered
ord_fac_0007_med_oral_rehydration_salts_0004,fac_0007,med_oral_rehydration_salts,2026-06-09,2026-06-16,2026-06-15,137.0,delivered
ord_fac_0007_med_oral_rehydration_salts_0005,fac_0007,med_oral_rehydration_salts,2026-06-30,2026-07-08,2026-07-08,133.8,delivered
ord_fac_0007_med_oral_rehydration_salts_0006,fac_0007,med_oral_rehydration_salts,2026-07-21,2026-07-30,2026-07-30,117.5,delivered
ord_fac_0007_med_oral_rehydration_salts_0007,fac_0007,med_oral_rehydration_salts,2026-08-11,2026-08-17,2026-08-18,130.9,delivered
ord_fac_0007_med_oral_rehydration_salts_0008,fac_0007,med_oral_rehydration_salts,2026-09-01,2026-09-06,2026-09-06,145.4,delivered
ord_fac_0007_med_insulin_0000,fac_0007,med_insulin,2026-03-17,2026-03-22,2026-03-22,161.1,delivered
ord_fac_0007_med_insulin_0001,fac_0007,med_insulin,2026-04-07,2026-04-12,2026-04-12,183.9,delivered
ord_fac_0007_med_insulin_0002,fac_0007,med_insulin,2026-04-28,2026-05-06,2026-05-06,174.8,delivered
ord_fac_0007_med_insulin_0003,fac_0007,med_insulin,2026-05-19,2026-05-25,2026-05-25,212.3,delivered
ord_fac_0007_med_insulin_0004,fac_0007,med_insulin,2026-06-09,2026-06-17,2026-06-17,199.7,delivered
ord_fac_0007_med_insulin_0005,fac_0007,med_insulin,2026-06-30,2026-07-04,2026-07-04,225.5,delivered
ord_fac_0007_med_insulin_0006,fac_0007,med_insulin,2026-07-21,2026-08-01,2026-08-01,180.3,delivered
ord_fac_0007_med_insulin_0007,fac_0007,med_insulin,2026-08-11,2026-08-16,2026-08-16,204.7,delivered
ord_fac_0007_med_insulin_0008,fac_0007,med_insulin,2026-09-01,2026-09-04,2026-09-04,157.7,delivered
ord_fac_0007_med_salbutamol_0000,fac_0007,med_salbutamol,2026-03-17,2026-03-23,2026-03-23,75.2,delivered
ord_fac_0007_med_salbutamol_0001,fac_0007,med_salbutamol,2026-04-07,2026-04-09,2026-04-09,63.8,delivered
ord_fac_0007_med_salbutamol_0002,fac_0007,med_salbutamol,2026-04-28,2026-05-03,2026-05-11,55.1,delayed
ord_fac_0007_med_salbutamol_0003,fac_0007,med_salbutamol,2026-05-19,2026-05-31,2026-05-31,59.4,delivered
ord_fac_0007_med_salbutamol_0004,fac_0007,med_salbutamol,2026-06-09,2026-06-15,2026-06-15,72.2,delivered
ord_fac_0007_med_salbutamol_0005,fac_0007,med_salbutamol,2026-06-30,2026-07-07,2026-07-07,76.8,delivered
ord_fac_0007_med_salbutamol_0006,fac_0007,med_salbutamol,2026-07-21,2026-07-27,2026-07-27,56.2,delivered
ord_fac_0007_med_salbutamol_0007,fac_0007,med_salbutamol,2026-08-11,2026-08-14,2026-08-14,55.4,delivered
ord_fac_0007_med_salbutamol_0008,fac_0007,med_salbutamol,2026-09-01,2026-09-07,2026-09-07,76.6,delivered
ord_fac_0007_med_ciprofloxacin_0000,fac_0007,med_ciprofloxacin,2026-03-17,2026-03-24,2026-03-24,236.6,delivered
ord_fac_0007_med_ciprofloxacin_0001,fac_0007,med_ciprofloxacin,2026-04-07,2026-04-13,2026-04-13,225.5,delivered
ord_fac_0007_med_ciprofloxacin_0002,fac_0007,med_ciprofloxacin,2026-04-28,2026-05-04,2026-05-04,240.9,delivered
ord_fac_0007_med_ciprofloxacin_0003,fac_0007,med_ciprofloxacin,2026-05-19,2026-05-30,2026-06-05,207.7,delayed
ord_fac_0007_med_ciprofloxacin_0004,fac_0007,med_ciprofloxacin,2026-06-09,2026-06-18,2026-06-18,224.5,delivered
ord_fac_0007_med_ciprofloxacin_0005,fac_0007,med_ciprofloxacin,2026-06-30,2026-07-08,2026-07-08,166.8,delivered
ord_fac_0007_med_ciprofloxacin_0006,fac_0007,med_ciprofloxacin,2026-07-21,2026-07-29,2026-07-29,205.6,delivered
ord_fac_0007_med_ciprofloxacin_0007,fac_0007,med_ciprofloxacin,2026-08-11,2026-08-17,2026-08-17,237.1,delivered
ord_fac_0007_med_ciprofloxacin_0008,fac_0007,med_ciprofloxacin,2026-09-01,2026-09-08,2026-09-08,224.3,delivered
ord_fac_0007_med_diazepam_0000,fac_0007,med_diazepam,2026-03-17,2026-03-27,2026-03-27,115.6,delivered
ord_fac_0007_med_diazepam_0001,fac_0007,med_diazepam,2026-04-07,2026-04-15,2026-04-15,104.6,delivered
ord_fac_0007_med_diazepam_0002,fac_0007,med_diazepam,2026-04-28,2026-05-07,2026-05-07,90.0,delivered
ord_fac_0007_med_diazepam_0003,fac_0007,med_diazepam,2026-05-19,2026-05-28,2026-05-28,125.1,delivered
ord_fac_0007_med_diazepam_0004,fac_0007,med_diazepam,2026-06-09,2026-06-14,2026-06-15,86.6,delivered
ord_fac_0007_med_diazepam_0005,fac_0007,med_diazepam,2026-06-30,2026-07-06,2026-07-06,93.6,delivered
ord_fac_0007_med_diazepam_0006,fac_0007,med_diazepam,2026-07-21,2026-07-29,2026-07-29,117.5,delivered
ord_fac_0007_med_diazepam_0007,fac_0007,med_diazepam,2026-08-11,2026-08-18,2026-08-18,115.6,delivered
ord_fac_0007_med_diazepam_0008,fac_0007,med_diazepam,2026-09-01,2026-09-09,2026-09-09,97.5,delivered
ord_fac_0007_med_folic_acid_0000,fac_0007,med_folic_acid,2026-03-17,2026-03-23,2026-03-22,104.7,delivered
ord_fac_0007_med_folic_acid_0001,fac_0007,med_folic_acid,2026-04-07,2026-04-15,2026-04-14,90.4,delivered
ord_fac_0007_med_folic_acid_0002,fac_0007,med_folic_acid,2026-04-28,2026-05-05,2026-05-05,103.6,delivered
ord_fac_0007_med_folic_acid_0003,fac_0007,med_folic_acid,2026-05-19,2026-05-25,2026-05-25,94.8,delivered
ord_fac_0007_med_folic_acid_0004,fac_0007,med_folic_acid,2026-06-09,2026-06-14,2026-06-14,96.7,delivered
ord_fac_0007_med_folic_acid_0005,fac_0007,med_folic_acid,2026-06-30,2026-07-06,2026-07-09,85.8,delayed
ord_fac_0007_med_folic_acid_0006,fac_0007,med_folic_acid,2026-07-21,2026-07-27,2026-07-27,107.1,delivered
ord_fac_0007_med_folic_acid_0007,fac_0007,med_folic_acid,2026-08-11,2026-08-20,2026-08-20,84.4,delivered
ord_fac_0007_med_folic_acid_0008,fac_0007,med_folic_acid,2026-09-01,2026-09-08,2026-09-09,103.2,delivered
ord_fac_0007_med_artesunate_0000,fac_0007,med_artesunate,2026-03-17,2026-03-27,2026-03-28,129.8,delivered
ord_fac_0007_med_artesunate_0001,fac_0007,med_artesunate,2026-04-07,2026-04-14,2026-04-14,100.4,delivered
ord_fac_0007_med_artesunate_0002,fac_0007,med_artesunate,2026-04-28,2026-05-06,2026-05-06,117.4,delivered
ord_fac_0007_med_artesunate_0003,fac_0007,med_artesunate,2026-05-19,2026-05-25,2026-05-29,130.6,delayed
ord_fac_0007_med_artesunate_0004,fac_0007,med_artesunate,2026-06-09,2026-06-13,2026-06-13,130.9,delivered
ord_fac_0007_med_artesunate_0005,fac_0007,med_artesunate,2026-06-30,2026-07-06,2026-07-12,95.5,delayed
ord_fac_0007_med_artesunate_0006,fac_0007,med_artesunate,2026-07-21,2026-07-29,2026-07-28,106.0,delivered
ord_fac_0007_med_artesunate_0007,fac_0007,med_artesunate,2026-08-11,2026-08-18,2026-08-25,102.0,delayed
ord_fac_0007_med_artesunate_0008,fac_0007,med_artesunate,2026-09-01,2026-09-07,2026-09-07,127.5,delivered
ord_fac_0007_med_oxytocin_0000,fac_0007,med_oxytocin,2026-03-17,2026-03-22,2026-03-22,110.8,delivered
ord_fac_0007_med_oxytocin_0001,fac_0007,med_oxytocin,2026-04-07,2026-04-13,2026-04-13,78.3,delivered
ord_fac_0007_med_oxytocin_0002,fac_0007,med_oxytocin,2026-04-28,2026-05-06,2026-05-06,113.0,delivered
ord_fac_0007_med_oxytocin_0003,fac_0007,med_oxytocin,2026-05-19,2026-05-24,2026-05-24,86.0,delivered
